Violation Precinct,Issue Date,count,day,month,year,dayofweek
52,2016-03-08,129,8,3,2016,1
52,2016-03-09,91,9,3,2016,2
52,2016-03-10,143,10,3,2016,3
52,2016-03-11,108,11,3,2016,4
52,2016-03-12,91,12,3,2016,5
52,2016-03-13,59,13,3,2016,6
52,2016-03-14,104,14,3,2016,0
52,2016-03-15,106,15,3,2016,1
52,2016-03-16,169,16,3,2016,2
52,2016-03-17,88,17,3,2016,3
52,2016-03-18,100,18,3,2016,4
52,2016-03-19,81,19,3,2016,5
52,2016-03-20,42,20,3,2016,6
52,2016-03-21,118,21,3,2016,0
52,2016-03-22,112,22,3,2016,1
52,2016-03-23,83,23,3,2016,2
52,2016-03-24,97,24,3,2016,3
52,2016-03-25,69,25,3,2016,4
52,2016-03-26,118,26,3,2016,5
52,2016-03-27,44,27,3,2016,6
52,2016-03-28,105,28,3,2016,0
52,2016-03-29,129,29,3,2016,1
52,2016-03-30,110,30,3,2016,2
52,2016-03-31,106,31,3,2016,3
52,2016-04-01,86,1,4,2016,4
52,2016-04-02,64,2,4,2016,5
52,2016-04-03,34,3,4,2016,6
52,2016-04-04,121,4,4,2016,0
52,2016-04-05,107,5,4,2016,1
52,2016-04-06,100,6,4,2016,2
52,2016-04-07,114,7,4,2016,3
52,2016-04-08,123,8,4,2016,4
52,2016-04-09,92,9,4,2016,5
52,2016-04-10,28,10,4,2016,6
52,2016-04-11,93,11,4,2016,0
52,2016-04-12,118,12,4,2016,1
52,2016-04-13,116,13,4,2016,2
52,2016-04-14,143,14,4,2016,3
52,2016-04-15,98,15,4,2016,4
52,2016-04-16,61,16,4,2016,5
52,2016-04-17,43,17,4,2016,6
52,2016-04-18,161,18,4,2016,0
52,2016-04-19,107,19,4,2016,1
52,2016-04-20,114,20,4,2016,2
52,2016-04-21,100,21,4,2016,3
52,2016-04-22,105,22,4,2016,4
52,2016-04-23,37,23,4,2016,5
52,2016-04-24,36,24,4,2016,6
52,2016-04-25,119,25,4,2016,0
52,2016-04-26,132,26,4,2016,1
52,2016-04-27,102,27,4,2016,2
52,2016-04-28,157,28,4,2016,3
52,2016-04-29,113,29,4,2016,4
52,2016-04-30,107,30,4,2016,5
52,2016-05-01,28,1,5,2016,6
52,2016-05-02,130,2,5,2016,0
52,2016-05-03,132,3,5,2016,1
52,2016-05-04,104,4,5,2016,2
52,2016-05-05,124,5,5,2016,3
52,2016-05-06,100,6,5,2016,4
52,2016-05-07,82,7,5,2016,5
52,2016-05-08,24,8,5,2016,6
52,2016-05-09,161,9,5,2016,0
52,2016-05-10,79,10,5,2016,1
52,2016-05-11,88,11,5,2016,2
52,2016-05-12,110,12,5,2016,3
52,2016-05-13,88,13,5,2016,4
52,2016-05-14,71,14,5,2016,5
52,2016-05-15,9,15,5,2016,6
52,2016-05-16,69,16,5,2016,0
52,2016-05-17,116,17,5,2016,1
52,2016-05-18,101,18,5,2016,2
52,2016-05-19,66,19,5,2016,3
52,2016-05-20,49,20,5,2016,4
52,2016-05-21,64,21,5,2016,5
52,2016-05-22,8,22,5,2016,6
52,2016-05-23,80,23,5,2016,0
52,2016-05-24,85,24,5,2016,1
52,2016-05-25,76,25,5,2016,2
52,2016-05-26,86,26,5,2016,3
52,2016-05-27,50,27,5,2016,4
52,2016-05-28,23,28,5,2016,5
52,2016-05-29,7,29,5,2016,6
52,2016-05-30,31,30,5,2016,0
52,2016-05-31,34,31,5,2016,1
52,2016-06-01,49,1,6,2016,2
52,2016-06-02,60,2,6,2016,3
52,2016-06-03,72,3,6,2016,4
52,2016-06-04,25,4,6,2016,5
52,2016-06-05,14,5,6,2016,6
52,2016-06-06,54,6,6,2016,0
52,2016-06-07,59,7,6,2016,1
52,2016-06-08,46,8,6,2016,2
52,2016-06-09,73,9,6,2016,3
52,2016-06-10,51,10,6,2016,4
52,2016-06-11,38,11,6,2016,5
52,2016-06-12,14,12,6,2016,6
52,2016-06-13,41,13,6,2016,0
52,2016-06-14,32,14,6,2016,1
52,2016-06-15,44,15,6,2016,2
52,2016-06-16,64,16,6,2016,3
52,2016-06-17,57,17,6,2016,4
52,2016-06-18,32,18,6,2016,5
52,2016-06-19,28,19,6,2016,6
52,2016-06-20,82,20,6,2016,0
52,2016-06-21,81,21,6,2016,1
52,2016-06-22,69,22,6,2016,2
52,2016-06-23,84,23,6,2016,3
52,2016-06-24,85,24,6,2016,4
52,2016-06-25,48,25,6,2016,5
52,2016-06-26,13,26,6,2016,6
52,2016-06-27,88,27,6,2016,0
52,2016-06-28,85,28,6,2016,1
52,2016-06-29,94,29,6,2016,2
52,2016-06-30,120,30,6,2016,3
52,2016-07-01,64,1,7,2016,4
52,2016-07-02,68,2,7,2016,5
52,2016-07-03,19,3,7,2016,6
52,2016-07-04,19,4,7,2016,0
52,2016-07-05,66,5,7,2016,1
52,2016-07-06,97,6,7,2016,2
52,2016-07-07,95,7,7,2016,3
52,2016-07-08,44,8,7,2016,4
52,2016-07-09,52,9,7,2016,5
52,2016-07-10,30,10,7,2016,6
52,2016-07-11,99,11,7,2016,0
52,2016-07-12,56,12,7,2016,1
52,2016-07-13,69,13,7,2016,2
52,2016-07-14,102,14,7,2016,3
52,2016-07-15,70,15,7,2016,4
52,2016-07-16,46,16,7,2016,5
52,2016-07-17,23,17,7,2016,6
52,2016-07-18,72,18,7,2016,0
52,2016-07-19,72,19,7,2016,1
52,2016-07-20,76,20,7,2016,2
52,2016-07-21,77,21,7,2016,3
52,2016-07-22,45,22,7,2016,4
52,2016-07-23,74,23,7,2016,5
52,2016-07-24,20,24,7,2016,6
52,2016-07-25,111,25,7,2016,0
52,2016-07-26,93,26,7,2016,1
52,2016-07-27,97,27,7,2016,2
52,2016-07-28,102,28,7,2016,3
52,2016-07-29,105,29,7,2016,4
52,2016-07-30,54,30,7,2016,5
52,2016-07-31,25,31,7,2016,6
52,2016-08-01,106,1,8,2016,0
52,2016-08-02,58,2,8,2016,1
52,2016-08-03,95,3,8,2016,2
52,2016-08-04,109,4,8,2016,3
52,2016-08-05,95,5,8,2016,4
52,2016-08-06,50,6,8,2016,5
52,2016-08-07,33,7,8,2016,6
52,2016-08-08,108,8,8,2016,0
52,2016-08-09,73,9,8,2016,1
52,2016-08-10,101,10,8,2016,2
52,2016-08-11,106,11,8,2016,3
52,2016-08-12,107,12,8,2016,4
52,2016-08-13,70,13,8,2016,5
52,2016-08-14,29,14,8,2016,6
52,2016-08-15,90,15,8,2016,0
52,2016-08-16,104,16,8,2016,1
52,2016-08-17,117,17,8,2016,2
52,2016-08-18,129,18,8,2016,3
52,2016-08-19,99,19,8,2016,4
52,2016-08-20,53,20,8,2016,5
52,2016-08-21,20,21,8,2016,6
52,2016-08-22,64,22,8,2016,0
52,2016-08-23,143,23,8,2016,1
52,2016-08-24,118,24,8,2016,2
52,2016-08-25,135,25,8,2016,3
52,2016-08-26,135,26,8,2016,4
52,2016-08-27,70,27,8,2016,5
52,2016-08-28,10,28,8,2016,6
52,2016-08-29,129,29,8,2016,0
52,2016-08-30,144,30,8,2016,1
52,2016-08-31,110,31,8,2016,2
52,2016-09-01,157,1,9,2016,3
52,2016-09-02,122,2,9,2016,4
52,2016-09-03,84,3,9,2016,5
52,2016-09-04,5,4,9,2016,6
52,2016-09-05,12,5,9,2016,0
52,2016-09-06,117,6,9,2016,1
52,2016-09-07,91,7,9,2016,2
52,2016-09-08,82,8,9,2016,3
52,2016-09-09,118,9,9,2016,4
52,2016-09-10,72,10,9,2016,5
52,2016-09-11,17,11,9,2016,6
52,2016-09-12,95,12,9,2016,0
52,2016-09-13,106,13,9,2016,1
52,2016-09-14,135,14,9,2016,2
52,2016-09-15,127,15,9,2016,3
52,2016-09-16,157,16,9,2016,4
52,2016-09-17,70,17,9,2016,5
52,2016-09-18,33,18,9,2016,6
52,2016-09-19,97,19,9,2016,0
52,2016-09-20,126,20,9,2016,1
52,2016-09-21,125,21,9,2016,2
52,2016-09-22,143,22,9,2016,3
52,2016-09-23,105,23,9,2016,4
52,2016-09-24,91,24,9,2016,5
52,2016-09-25,27,25,9,2016,6
52,2016-09-26,114,26,9,2016,0
52,2016-09-27,104,27,9,2016,1
52,2016-09-28,126,28,9,2016,2
52,2016-09-29,139,29,9,2016,3
52,2016-09-30,99,30,9,2016,4
52,2016-10-01,96,1,10,2016,5
52,2016-10-02,41,2,10,2016,6
52,2016-10-03,92,3,10,2016,0
52,2016-10-04,104,4,10,2016,1
52,2016-10-05,100,5,10,2016,2
52,2016-10-06,102,6,10,2016,3
52,2016-10-07,151,7,10,2016,4
52,2016-10-08,70,8,10,2016,5
52,2016-10-09,48,9,10,2016,6
52,2016-10-10,118,10,10,2016,0
52,2016-10-11,95,11,10,2016,1
52,2016-10-12,101,12,10,2016,2
52,2016-10-13,141,13,10,2016,3
52,2016-10-14,124,14,10,2016,4
52,2016-10-15,75,15,10,2016,5
52,2016-10-16,56,16,10,2016,6
52,2016-10-17,115,17,10,2016,0
52,2016-10-18,105,18,10,2016,1
52,2016-10-19,118,19,10,2016,2
52,2016-10-20,115,20,10,2016,3
52,2016-10-21,105,21,10,2016,4
52,2016-10-22,71,22,10,2016,5
52,2016-10-23,40,23,10,2016,6
52,2016-10-24,126,24,10,2016,0
52,2016-10-25,134,25,10,2016,1
52,2016-10-26,127,26,10,2016,2
52,2016-10-27,104,27,10,2016,3
52,2016-10-28,131,28,10,2016,4
52,2016-10-29,69,29,10,2016,5
52,2016-10-30,30,30,10,2016,6
52,2016-10-31,130,31,10,2016,0
52,2016-11-01,117,1,11,2016,1
52,2016-11-02,124,2,11,2016,2
52,2016-11-03,117,3,11,2016,3
52,2016-11-04,90,4,11,2016,4
52,2016-11-05,70,5,11,2016,5
52,2016-11-06,47,6,11,2016,6
52,2016-11-07,113,7,11,2016,0
52,2016-11-08,107,8,11,2016,1
52,2016-11-09,148,9,11,2016,2
52,2016-11-10,102,10,11,2016,3
52,2016-11-11,48,11,11,2016,4
52,2016-11-12,81,12,11,2016,5
52,2016-11-13,35,13,11,2016,6
52,2016-11-14,100,14,11,2016,0
52,2016-11-15,115,15,11,2016,1
52,2016-11-16,129,16,11,2016,2
52,2016-11-17,141,17,11,2016,3
52,2016-11-18,94,18,11,2016,4
52,2016-11-19,76,19,11,2016,5
52,2016-11-20,53,20,11,2016,6
52,2016-11-21,133,21,11,2016,0
52,2016-11-22,116,22,11,2016,1
52,2016-11-23,130,23,11,2016,2
52,2016-11-24,21,24,11,2016,3
52,2016-11-25,124,25,11,2016,4
52,2016-11-26,61,26,11,2016,5
52,2016-11-27,52,27,11,2016,6
52,2016-11-28,136,28,11,2016,0
52,2016-11-29,90,29,11,2016,1
52,2016-11-30,117,30,11,2016,2
52,2016-12-01,145,1,12,2016,3
52,2016-12-02,106,2,12,2016,4
52,2016-12-03,69,3,12,2016,5
52,2016-12-04,67,4,12,2016,6
52,2016-12-05,86,5,12,2016,0
52,2016-12-06,100,6,12,2016,1
52,2016-12-07,142,7,12,2016,2
52,2016-12-08,98,8,12,2016,3
52,2016-12-09,82,9,12,2016,4
52,2016-12-10,71,10,12,2016,5
52,2016-12-11,48,11,12,2016,6
52,2016-12-12,98,12,12,2016,0
52,2016-12-13,117,13,12,2016,1
52,2016-12-14,172,14,12,2016,2
52,2016-12-15,127,15,12,2016,3
52,2016-12-16,101,16,12,2016,4
52,2016-12-17,37,17,12,2016,5
52,2016-12-18,38,18,12,2016,6
52,2016-12-19,108,19,12,2016,0
52,2016-12-20,123,20,12,2016,1
52,2016-12-21,65,21,12,2016,2
52,2016-12-22,107,22,12,2016,3
52,2016-12-23,106,23,12,2016,4
52,2016-12-24,52,24,12,2016,5
52,2016-12-25,20,25,12,2016,6
52,2016-12-26,36,26,12,2016,0
52,2016-12-27,101,27,12,2016,1
52,2016-12-28,77,28,12,2016,2
52,2016-12-29,98,29,12,2016,3
52,2016-12-30,123,30,12,2016,4
52,2016-12-31,64,31,12,2016,5
52,2017-01-01,38,1,1,2017,6
52,2017-01-02,66,2,1,2017,0
52,2017-01-03,72,3,1,2017,1
52,2017-01-04,103,4,1,2017,2
52,2017-01-05,139,5,1,2017,3
52,2017-01-06,76,6,1,2017,4
52,2017-01-07,26,7,1,2017,5
52,2017-01-08,31,8,1,2017,6
52,2017-01-09,92,9,1,2017,0
52,2017-01-10,77,10,1,2017,1
52,2017-01-11,148,11,1,2017,2
52,2017-01-12,110,12,1,2017,3
52,2017-01-13,118,13,1,2017,4
52,2017-01-14,76,14,1,2017,5
52,2017-01-15,40,15,1,2017,6
52,2017-01-16,113,16,1,2017,0
52,2017-01-17,138,17,1,2017,1
52,2017-01-18,106,18,1,2017,2
52,2017-01-19,134,19,1,2017,3
52,2017-01-20,106,20,1,2017,4
52,2017-01-21,60,21,1,2017,5
52,2017-01-22,15,22,1,2017,6
52,2017-01-23,92,23,1,2017,0
52,2017-01-24,75,24,1,2017,1
52,2017-01-25,124,25,1,2017,2
52,2017-01-26,117,26,1,2017,3
52,2017-01-27,104,27,1,2017,4
52,2017-01-28,40,28,1,2017,5
52,2017-01-29,11,29,1,2017,6
52,2017-01-30,90,30,1,2017,0
52,2017-01-31,76,31,1,2017,1
52,2017-02-01,108,1,2,2017,2
52,2017-02-02,113,2,2,2017,3
52,2017-02-03,103,3,2,2017,4
52,2017-02-04,93,4,2,2017,5
52,2017-02-05,37,5,2,2017,6
52,2017-02-06,154,6,2,2017,0
52,2017-02-07,121,7,2,2017,1
52,2017-02-08,114,8,2,2017,2
52,2017-02-09,3,9,2,2017,3
52,2017-02-10,59,10,2,2017,4
52,2017-02-11,47,11,2,2017,5
52,2017-02-12,29,12,2,2017,6
52,2017-02-13,121,13,2,2017,0
52,2017-02-14,123,14,2,2017,1
52,2017-02-15,123,15,2,2017,2
52,2017-02-16,139,16,2,2017,3
52,2017-02-17,127,17,2,2017,4
52,2017-02-18,54,18,2,2017,5
52,2017-02-19,20,19,2,2017,6
52,2017-02-20,95,20,2,2017,0
52,2017-02-21,91,21,2,2017,1
52,2017-02-22,63,22,2,2017,2
52,2017-02-23,104,23,2,2017,3
52,2017-02-24,95,24,2,2017,4
52,2017-02-25,50,25,2,2017,5
52,2017-02-26,29,26,2,2017,6
52,2017-02-27,109,27,2,2017,0
52,2017-02-28,98,28,2,2017,1
52,2017-03-01,74,1,3,2017,2
52,2017-03-02,102,2,3,2017,3
52,2017-03-03,101,3,3,2017,4
52,2017-03-04,54,4,3,2017,5
52,2017-03-05,54,5,3,2017,6
52,2017-03-06,131,6,3,2017,0
52,2017-03-07,138,7,3,2017,1
52,2017-03-08,121,8,3,2017,2
52,2017-03-09,138,9,3,2017,3
52,2017-03-10,70,10,3,2017,4
52,2017-03-11,53,11,3,2017,5
52,2017-03-12,36,12,3,2017,6
52,2017-03-13,132,13,3,2017,0
52,2017-03-14,19,14,3,2017,1
52,2017-03-15,57,15,3,2017,2
52,2017-03-16,54,16,3,2017,3
52,2017-03-17,88,17,3,2017,4
52,2017-03-18,43,18,3,2017,5
52,2017-03-19,30,19,3,2017,6
52,2017-03-20,103,20,3,2017,0
52,2017-03-21,114,21,3,2017,1
52,2017-03-22,91,22,3,2017,2
52,2017-03-23,148,23,3,2017,3
52,2017-03-24,114,24,3,2017,4
52,2017-03-25,45,25,3,2017,5
52,2017-03-26,21,26,3,2017,6
52,2017-03-27,110,27,3,2017,0
52,2017-03-28,77,28,3,2017,1
52,2017-03-29,112,29,3,2017,2
52,2017-03-30,135,30,3,2017,3
52,2017-03-31,80,31,3,2017,4
52,2017-04-01,76,1,4,2017,5
52,2017-04-02,25,2,4,2017,6
52,2017-04-03,116,3,4,2017,0
52,2017-04-04,126,4,4,2017,1
52,2017-04-05,85,5,4,2017,2
52,2017-04-06,98,6,4,2017,3
52,2017-04-07,108,7,4,2017,4
52,2017-04-08,60,8,4,2017,5
52,2017-04-09,31,9,4,2017,6
52,2017-04-10,71,10,4,2017,0
52,2017-04-11,61,11,4,2017,1
52,2017-04-12,38,12,4,2017,2
52,2017-04-13,35,13,4,2017,3
52,2017-04-14,89,14,4,2017,4
52,2017-04-15,73,15,4,2017,5
52,2017-04-16,8,16,4,2017,6
52,2017-04-17,69,17,4,2017,0
52,2017-04-18,83,18,4,2017,1
52,2017-04-19,123,19,4,2017,2
52,2017-04-20,89,20,4,2017,3
52,2017-04-21,74,21,4,2017,4
52,2017-04-22,67,22,4,2017,5
52,2017-04-23,22,23,4,2017,6
52,2017-04-24,99,24,4,2017,0
52,2017-04-25,78,25,4,2017,1
52,2017-04-26,83,26,4,2017,2
52,2017-04-27,92,27,4,2017,3
52,2017-04-28,99,28,4,2017,4
52,2017-04-29,74,29,4,2017,5
52,2017-04-30,28,30,4,2017,6
52,2017-05-01,101,1,5,2017,0
52,2017-05-02,91,2,5,2017,1
52,2017-05-03,100,3,5,2017,2
52,2017-05-04,78,4,5,2017,3
52,2017-05-05,46,5,5,2017,4
52,2017-05-06,59,6,5,2017,5
52,2017-05-07,66,7,5,2017,6
52,2017-05-08,90,8,5,2017,0
52,2017-05-09,104,9,5,2017,1
52,2017-05-10,103,10,5,2017,2
52,2017-05-11,98,11,5,2017,3
52,2017-05-12,102,12,5,2017,4
52,2017-05-13,45,13,5,2017,5
52,2017-05-14,40,14,5,2017,6
52,2017-05-15,78,15,5,2017,0
52,2017-05-16,102,16,5,2017,1
52,2017-05-17,63,17,5,2017,2
52,2017-05-18,70,18,5,2017,3
52,2017-05-19,94,19,5,2017,4
52,2017-05-20,72,20,5,2017,5
52,2017-05-21,27,21,5,2017,6
52,2017-05-22,106,22,5,2017,0
52,2017-05-23,72,23,5,2017,1
52,2017-05-24,94,24,5,2017,2
52,2017-05-25,50,25,5,2017,3
52,2017-05-26,59,26,5,2017,4
52,2017-05-27,59,27,5,2017,5
52,2017-05-28,34,28,5,2017,6
52,2017-05-29,28,29,5,2017,0
52,2017-05-30,94,30,5,2017,1
52,2017-05-31,94,31,5,2017,2
52,2017-06-01,59,1,6,2017,3
52,2017-06-02,76,2,6,2017,4
52,2017-06-03,48,3,6,2017,5
52,2017-06-04,29,4,6,2017,6
52,2017-06-05,96,5,6,2017,0
52,2017-06-06,85,6,6,2017,1
52,2017-06-07,104,7,6,2017,2
52,2017-06-08,74,8,6,2017,3
52,2017-06-09,83,9,6,2017,4
52,2017-06-10,45,10,6,2017,5
52,2017-06-11,39,11,6,2017,6
52,2017-06-12,96,12,6,2017,0
52,2017-06-13,73,13,6,2017,1
52,2017-06-14,128,14,6,2017,2
52,2017-06-15,105,15,6,2017,3
52,2017-06-16,89,16,6,2017,4
52,2017-06-17,75,17,6,2017,5
52,2017-06-18,16,18,6,2017,6
52,2017-06-19,71,19,6,2017,0
52,2017-06-20,65,20,6,2017,1
52,2017-06-21,55,21,6,2017,2
52,2017-06-22,48,22,6,2017,3
52,2017-06-23,43,23,6,2017,4
52,2017-06-24,48,24,6,2017,5
52,2017-06-26,39,26,6,2017,0
52,2017-06-27,65,27,6,2017,1
52,2017-07-02,1,2,7,2017,6
52,2017-07-06,2,6,7,2017,3
52,2017-07-07,1,7,7,2017,4
52,2017-07-11,2,11,7,2017,1
52,2017-07-17,2,17,7,2017,0
52,2017-07-26,2,26,7,2017,2
52,2017-07-28,1,28,7,2017,4
52,2017-08-06,2,6,8,2017,6
52,2017-08-12,1,12,8,2017,5
52,2017-08-16,2,16,8,2017,2
52,2017-08-17,1,17,8,2017,3
52,2017-08-18,1,18,8,2017,4
52,2017-08-24,1,24,8,2017,3
52,2017-08-25,1,25,8,2017,4
52,2017-08-28,2,28,8,2017,0
52,2017-09-04,1,4,9,2017,0
52,2017-09-16,2,16,9,2017,5
52,2017-09-18,1,18,9,2017,0
52,2017-09-22,2,22,9,2017,4
52,2017-09-27,1,27,9,2017,2
52,2017-10-01,1,1,10,2017,6
52,2017-10-04,1,4,10,2017,2
52,2017-10-08,1,8,10,2017,6
52,2017-10-10,1,10,10,2017,1
52,2017-10-11,1,11,10,2017,2
52,2017-10-14,1,14,10,2017,5
52,2017-10-15,1,15,10,2017,6
52,2017-10-16,1,16,10,2017,0
52,2017-10-17,1,17,10,2017,1
52,2017-10-18,1,18,10,2017,2
52,2017-10-30,1,30,10,2017,0
52,2017-11-16,2,16,11,2017,3
52,2017-11-17,1,17,11,2017,4
52,2017-11-20,1,20,11,2017,0
52,2017-11-21,1,21,11,2017,1
52,2017-11-23,1,23,11,2017,3
52,2017-12-01,2,1,12,2017,4
52,2017-12-03,1,3,12,2017,6
52,2017-12-05,1,5,12,2017,1
52,2017-12-06,1,6,12,2017,2
52,2017-12-28,1,28,12,2017,3
52,2017-12-29,1,29,12,2017,4
52,2017-12-31,1,31,12,2017,6
52,2018-01-14,1,14,1,2018,6
52,2018-01-15,1,15,1,2018,0
52,2018-01-17,2,17,1,2018,2
52,2018-02-22,1,22,2,2018,3
52,2018-02-28,2,28,2,2018,2
52,2018-03-02,1,2,3,2018,4
52,2018-03-06,1,6,3,2018,1
52,2018-03-16,1,16,3,2018,4
52,2018-03-18,1,18,3,2018,6
52,2018-03-20,1,20,3,2018,1
52,2018-03-21,2,21,3,2018,2
52,2018-04-04,1,4,4,2018,2
52,2018-04-18,1,18,4,2018,2
52,2018-04-23,1,23,4,2018,0
52,2018-04-28,1,28,4,2018,5
52,2018-05-11,1,11,5,2018,4
52,2018-05-13,1,13,5,2018,6
52,2018-05-17,1,17,5,2018,3
52,2018-06-07,1,7,6,2018,3
52,2018-06-14,1,14,6,2018,3
52,2018-06-23,1,23,6,2018,5
52,2018-07-12,1,12,7,2018,3
52,2018-08-18,1,18,8,2018,5
52,2018-09-07,1,7,9,2018,4
52,2018-09-09,1,9,9,2018,6
52,2018-09-16,1,16,9,2018,6
52,2018-10-03,1,3,10,2018,2
52,2018-10-21,1,21,10,2018,6
52,2018-10-29,1,29,10,2018,0
52,2018-11-04,1,4,11,2018,6
52,2018-11-07,2,7,11,2018,2
52,2018-11-15,1,15,11,2018,3
52,2018-11-17,1,17,11,2018,5
52,2018-12-05,1,5,12,2018,2
52,2018-12-14,1,14,12,2018,4
52,2018-12-16,1,16,12,2018,6
52,2018-12-17,2,17,12,2018,0
52,2019-01-07,1,7,1,2019,0
52,2019-01-26,1,26,1,2019,5
52,2019-02-12,1,12,2,2019,1
52,2019-02-21,1,21,2,2019,3
52,2019-03-26,1,26,3,2019,1
52,2019-04-19,1,19,4,2019,4
52,2019-05-19,1,19,5,2019,6
52,2019-06-02,1,2,6,2019,6
52,2019-06-11,1,11,6,2019,1
52,2019-07-20,1,20,7,2019,5
52,2019-08-06,1,6,8,2019,1
52,2019-10-19,1,19,10,2019,5
52,2019-10-20,1,20,10,2019,6
52,2019-11-10,1,10,11,2019,6
52,2019-11-15,1,15,11,2019,4
52,2020-06-17,1,17,6,2020,2
52,2020-06-19,1,19,6,2020,4
52,2021-12-26,1,26,12,2021,6
52,2023-10-11,1,11,10,2023,2
52,2023-12-23,1,23,12,2023,5
52,2024-02-08,1,8,2,2024,3
52,2024-05-14,1,14,5,2024,1
52,2025-09-20,1,20,9,2025,5
52,2027-03-01,1,1,3,2027,0
52,2027-04-07,1,7,4,2027,2
52,2030-03-29,1,29,3,2030,4
52,2030-12-21,1,21,12,2030,5
52,2031-04-03,1,3,4,2031,3
52,2031-10-17,1,17,10,2031,4
52,2031-10-29,1,29,10,2031,2
52,2031-11-17,1,17,11,2031,0
52,2052-01-18,1,18,1,2052,3
53,2013-01-03,1,3,1,2013,3
53,2013-07-26,1,26,7,2013,4
53,2013-08-01,1,1,8,2013,3
53,2013-08-02,2,2,8,2013,4
53,2013-08-03,1,3,8,2013,5
53,2013-08-05,2,5,8,2013,0
53,2013-08-06,4,6,8,2013,1
53,2013-08-09,1,9,8,2013,4
53,2013-08-14,1,14,8,2013,2
53,2013-09-02,2,2,9,2013,0
53,2013-09-05,2,5,9,2013,3
53,2013-09-06,1,6,9,2013,4
53,2013-09-08,1,8,9,2013,6
53,2013-09-09,1,9,9,2013,0
53,2013-09-13,1,13,9,2013,4
53,2013-10-01,1,1,10,2013,1
53,2013-10-15,1,15,10,2013,1
53,2013-10-16,2,16,10,2013,2
53,2013-10-18,1,18,10,2013,4
53,2013-10-23,1,23,10,2013,2
53,2013-10-29,1,29,10,2013,1
53,2013-10-30,1,30,10,2013,2
53,2013-11-03,1,3,11,2013,6
53,2013-11-07,1,7,11,2013,3
53,2013-11-11,1,11,11,2013,0
53,2013-11-19,4,19,11,2013,1
53,2013-11-28,1,28,11,2013,3
53,2013-11-29,1,29,11,2013,4
53,2013-12-05,1,5,12,2013,3
53,2013-12-06,1,6,12,2013,4
53,2013-12-08,1,8,12,2013,6
53,2013-12-11,4,11,12,2013,2
53,2013-12-18,1,18,12,2013,2
53,2013-12-20,1,20,12,2013,4
53,2013-12-23,1,23,12,2013,0
53,2013-12-27,1,27,12,2013,4
53,2013-12-28,1,28,12,2013,5
53,2014-01-01,1,1,1,2014,2
53,2014-01-06,1,6,1,2014,0
53,2014-01-15,1,15,1,2014,2
53,2014-01-16,1,16,1,2014,3
53,2014-01-20,1,20,1,2014,0
53,2014-01-22,2,22,1,2014,2
53,2014-01-31,1,31,1,2014,4
53,2014-02-17,1,17,2,2014,0
53,2014-02-26,1,26,2,2014,2
53,2014-03-05,1,5,3,2014,2
53,2014-03-12,1,12,3,2014,2
53,2014-03-19,1,19,3,2014,2
53,2014-03-22,1,22,3,2014,5
53,2014-03-25,1,25,3,2014,1
53,2014-03-29,1,29,3,2014,5
53,2014-04-03,1,3,4,2014,3
53,2014-04-05,1,5,4,2014,5
53,2014-04-27,1,27,4,2014,6
53,2014-06-08,1,8,6,2014,6
53,2014-06-14,1,14,6,2014,5
53,2014-06-19,1,19,6,2014,3
53,2014-06-30,1,30,6,2014,0
53,2014-07-14,1,14,7,2014,0
53,2014-07-19,1,19,7,2014,5
53,2014-07-23,1,23,7,2014,2
53,2014-07-25,1,25,7,2014,4
53,2014-08-07,1,7,8,2014,3
53,2014-08-16,1,16,8,2014,5
53,2014-08-20,2,20,8,2014,2
53,2014-08-24,1,24,8,2014,6
53,2014-08-26,2,26,8,2014,1
53,2014-09-06,1,6,9,2014,5
53,2014-09-23,1,23,9,2014,1
53,2014-10-07,1,7,10,2014,1
53,2014-10-12,1,12,10,2014,6
53,2014-10-15,1,15,10,2014,2
53,2014-10-27,1,27,10,2014,0
53,2014-11-02,1,2,11,2014,6
53,2014-11-04,1,4,11,2014,1
53,2014-11-07,1,7,11,2014,4
53,2014-11-17,1,17,11,2014,0
53,2014-12-02,1,2,12,2014,1
53,2014-12-04,1,4,12,2014,3
53,2014-12-11,2,11,12,2014,3
53,2015-01-04,1,4,1,2015,6
53,2015-01-13,2,13,1,2015,1
53,2015-01-15,2,15,1,2015,3
53,2015-01-23,1,23,1,2015,4
53,2015-01-25,1,25,1,2015,6
53,2015-01-28,1,28,1,2015,2
53,2015-02-21,1,21,2,2015,5
53,2015-02-28,2,28,2,2015,5
53,2015-03-08,1,8,3,2015,6
53,2015-03-21,1,21,3,2015,5
53,2015-03-26,1,26,3,2015,3
53,2015-05-08,1,8,5,2015,4
53,2015-05-24,1,24,5,2015,6
53,2015-06-13,1,13,6,2015,5
53,2015-06-17,4,17,6,2015,2
53,2015-06-19,2,19,6,2015,4
53,2015-06-22,2,22,6,2015,0
53,2015-07-11,1,11,7,2015,5
53,2015-07-13,1,13,7,2015,0
53,2015-07-23,2,23,7,2015,3
53,2015-07-26,1,26,7,2015,6
53,2015-08-18,1,18,8,2015,1
53,2015-08-20,1,20,8,2015,3
53,2015-08-25,1,25,8,2015,1
53,2015-09-20,1,20,9,2015,6
53,2015-09-21,1,21,9,2015,0
53,2015-11-10,1,10,11,2015,1
53,2015-11-17,1,17,11,2015,1
53,2015-11-27,1,27,11,2015,4
